101,1.0044939262711283e-01
102,8.2787643603698696e-02
103,9.0179551304869446e-02
104,6.7241222759797603e-02
105,3.1115834434412567e-02
106,9.4586506326097719e-02
107,1.6577481902464855e-01
108,2.0179972336351823e-01
109,2.0694360841015097e-01
110,2.4047463035224753e-01
111,1.1469668259669560e-01
112,1.0432748362539937e-01
113,1.7717779077096277e-01
114,1.4247996914751926e-01
115,1.2028452404835996e-01
116,1.0521863512572292e-01
117,1.0550752056159055e-01
118,3.2394015522257080e-01
119,3.0318810120699802e-01
120,1.1629577376887411e-01
121,1.1256041427527395e-01
122,1.1103375855546849e-01
123,2.9236154610330949e-02
124,1.5562192257646912e-01
125,3.6862522440481514e-02
126,2.6430409561994325e-02
127,9.0839554234423164e-02
128,1.5222592776653504e-01
129,5.3192457823997275e-01
130,1.8711037184724486e-01
131,5.9781940768650538e-02
132,5.4163600848129899e-02
133,5.7187224882976520e-02
134,5.7071767963995962e-02
135,1.0209383011717460e-01
136,3.3299528515750638e-02
137,7.1366256640651132e-02
138,1.4911546158791200e-01
139,3.4068372408211489e-01
140,1.2868538018741865e-01
141,1.6687154204302809e-01
142,7.1668961979326248e-02
143,7.7186482996177419e-02
144,9.4890201437336050e-02
145,3.7364785424448965e-01
146,1.0875534264556144e-01
147,9.3806769520865363e-02
148,2.9528360395856190e-01
149,9.9718071661635280e-02
150,6.0957923304062876e-02
151,5.1077760954917478e-02
152,6.8528281101699617e-02
153,9.8223908054933418e-02
154,1.9726872756467567e-01
155,1.1010099773480569e-01
156,5.0096534907597266e-02
157,2.7003791324769783e-02
158,2.7016325553612611e-02
159,4.1916027909610416e-02
160,1.2121250069329491e-01
161,3.9069617100712523e-02
162,2.4993527200881785e-02
163,6.4629671941005842e-02
164,1.5119893346923882e-01
165,1.7124375504392542e-01
166,1.8411671386091161e-01
167,1.3552555374672490e-01
168,8.5875689053423951e-02
169,3.5610107517736890e-02
170,4.9942063396462656e-02
171,9.8192695294672273e-03
172,1.0338342507786461e-02
173,2.0694062685345814e-02
174,4.5505180756108050e-02
175,6.2348455951340788e-02
176,8.4613486708641217e-02
177,8.9447931804783082e-02
178,3.2102590962619471e-02
179,2.1646141274954730e-02
180,2.6140585561025591e-02
181,3.2719738561641669e-02
182,9.6888455199261540e-03
183,9.5098000375161834e-03
184,1.6841136346001324e-02
