152,1.7005624157088611e-01
153,1.7118916318600225e-01
154,2.3837858466760831e-01
155,2.9710213233614158e-01
156,5.3153720000677585e-01
157,2.3665544672464756e-01
158,1.0666191928581899e-01
159,1.3805674027695969e-01
160,8.4812883944671880e-01
161,7.5924415417294333e-02
162,7.6852006821335583e-02
163,8.7707135587621263e-02
164,1.8276711848302510e-01
165,4.4200129261911282e-02
166,4.6636328248515428e-02
167,3.2427802071929601e-01
168,1.0528289879224949e-01
169,7.4204423522276464e-02
170,1.5597340455646380e-01
171,1.7631634477538202e-01
172,1.3075432683246235e-01
173,1.0293487049034171e-01
174,8.3358750508264884e-02
175,6.2857936357460467e-02
176,1.2375880811764785e-01
177,1.3090734421244921e-01
178,1.2444647290869493e-01
179,5.1743289357837052e-01
180,1.8242623790513454e-01
181,1.0196110096148914e-01
182,1.0209847471123794e-01
183,1.6144689995172054e-01
184,1.0493721177044790e-01
185,1.0535379479505967e-01
186,7.3985831140185171e-02
187,1.0683690194778855e-01
188,7.7419804357831662e-02
189,5.3644688905287216e-02
190,3.1401394948127409e-02
191,5.2043475526749573e-02
192,5.3555462850444630e-02
193,5.9570284606199585e-02
194,8.4015351239481548e-02
195,3.6827469320499066e-02
196,4.0227375577945312e-02
197,6.4227216822818220e-02
198,1.1662514391722843e-01
199,2.9299239130111680e-02
200,2.8946627778580140e-02
201,1.2054154893374193e-01
202,1.4830788844081230e-02
203,7.9188014146271413e-03
204,6.9487646561710303e-02
205,6.9561388611634217e-02
206,5.4255982381169146e-02
207,7.9795266230480347e-02
208,2.8124183743171959e-02
209,2.8177401626185442e-02
210,3.0004386980190725e-02
211,4.8300952819408847e-02
212,1.2013786922930433e-01
213,3.3595429348152767e-02
214,1.7283146565559467e-02
215,1.9520554844577993e-02
216,2.2117126152366644e-02
217,2.4515214602855082e-02
218,3.9890837799114370e-02
219,8.4984951607398926e-02
220,4.4902013383398297e-02
221,3.2701254118460622e-02
222,2.3440617622155081e-02
223,6.3648215174524875e-02
224,2.7166773428402131e-02
225,1.2928797972486599e-02
226,3.3571058991947213e-02
227,3.2649237899903184e-02
228,5.4545323802296097e-02
229,3.1660884397570040e-02
230,4.7900049545033220e-02
231,4.4772104015206232e-02
232,5.9635209693116940e-02
233,2.5184546283593304e-02
234,3.0322875283156081e-02
235,1.8237609563680292e-02
236,2.3247232241173102e-02
237,4.0533762722349674e-02
238,2.6080875182570275e-02
239,7.7153148869432411e-03
240,1.3740187403470229e-02
241,7.0766857728257915e-02
242,2.1698065776543349e-02
243,8.3409676127638183e-03
244,1.2600751050156664e-02
245,2.8890025091670012e-02
246,4.9171318416560285e-02
247,7.1514097469442178e-02
248,7.4740262326361662e-02
249,8.9793010663216641e-02
250,3.0087936827284896e-02
251,2.9395701825284816e-02
252,2.8384253305710826e-02
253,5.9453411488472115e-02
254,2.7598115240260467e-02
255,2.7652145763414935e-02
256,3.4198243415984937e-02
257,1.5611456611843192e-02
258,1.5126733674122461e-02
259,2.8670976859958546e-02
260,2.8794979949490974e-02
261,6.3276489302638531e-02
262,5.5171297859985646e-02
263,2.7561579159794888e-02
264,2.5778425884307486e-02
265,3.3569827206405244e-02
266,9.5644292397130473e-03
267,3.8864134485361557e-03
268,3.9864502751305209e-02
269,2.4032701984106095e-02
270,9.6549893056171159e-03
271,2.6722821817460690e-02
272,1.5929674847805136e-02
